Projeto,Classe,CBO,DIT,LCOM
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/templateview/src/test/java/com/iluwatar/templateview/ContactPageViewTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/saga/src/main/java/com/iluwatar/saga/choreography/OrderService.java,2,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/serialized-entity/src/main/java/com/iluwatar/serializedentity/Country.java,3,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/builder/src/main/java/com/iluwatar/builder/Armor.java,1,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/adapter/src/test/java/com/iluwatar/adapter/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/throttling/src/main/java/com/iluwatar/throttling/Bartender.java,3,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command-query-responsibility-segregation/src/main/java/com/iluwatar/cqrs/app/App.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bridge/src/test/java/com/iluwatar/bridge/WeaponTest.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/main/java/com/iluwatar/dao/App.java,1,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bridge/src/main/java/com/iluwatar/bridge/Sword.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/property/src/test/java/com/iluwatar/property/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/health-check/src/test/java/MemoryHealthIndicatorTest.java,0,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/lazy-loading/src/test/java/com/iluwatar/lazy/loading/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/specification/src/main/java/com/iluwatar/specification/creature/Creature.java,14,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-transfer-object/src/main/java/com/iluwatar/datatransfer/product/ProductDto.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/lockable-object/src/test/java/com/iluwatar/lockableobject/AppTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/callback/src/main/java/com/iluwatar/callback/SimpleTask.java,2,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/health-check/src/main/java/com/iluwatar/health/check/MemoryHealthIndicator.java,2,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/commander/src/main/java/com/iluwatar/commander/Retry.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/intercepting-filter/src/main/java/com/iluwatar/intercepting/filter/DepositFilter.java,2,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/specification/src/main/java/com/iluwatar/specification/property/Size.java,4,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/app/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/test/java/com/iluwatar/dao/DbCustomerDaoTest.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/unit-of-work/src/main/java/com/iluwatar/unitofwork/Weapon.java,4,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory/src/main/java/com/iluwatar/factory/App.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/test/java/com/iluwatar/front/controller/utils/InMemoryAppender.java,3,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/special-case/src/main/java/com/iluwatar/specialcase/ReceiptDto.java,4,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/mediator/src/main/java/com/iluwatar/mediator/PartyMemberBase.java,6,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/lockable-object/src/main/java/com/iluwatar/lockableobject/App.java,1,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/acyclic-visitor/src/main/java/com/iluwatar/acyclicvisitor/Hayes.java,4,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-based-asynchronous/src/main/java/com/iluwatar/event/asynchronous/App.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/feature-toggle/src/main/java/com/iluwatar/featuretoggle/pattern/Service.java,4,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/extension-objects/src/test/java/concreteextensions/CommanderTest.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/page-object/src/test/java/com/iluwatar/pageobject/pages/AlbumListPage.java,6,6,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/commander/src/main/java/com/iluwatar/commander/queue/Queue.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/test/java/com/iluwatar/dao/DbCustomerDaoTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/twin/src/test/java/com/iluwatar/twin/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/main/java/com/iluwatar/front/controller/Command.java,6,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/facade/src/test/java/com/iluwatar/facade/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/converter/src/main/java/com/iluwatar/converter/App.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/table-inheritance/src/test/java/VehicleDatabaseTest.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/ambassador/src/main/java/com/iluwatar/ambassador/util/RandomProvider.java,3,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/composite/src/main/java/com/iluwatar/composite/Messenger.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-sourcing/src/main/java/com/iluwatar/event/sourcing/event/AccountCreateEvent.java,3,6,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenCartOperator.java,2,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/model-view-intent/src/main/java/com/iluwatar/model/view/intent/actions/SubtractionCalculatorAction.java,2,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-locator/src/main/java/com/iluwatar/servicelocator/App.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/singleton/src/main/java/com/iluwatar/singleton/ThreadSafeDoubleCheckLocking.java,3,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-layer/src/main/java/com/iluwatar/servicelayer/spellbook/SpellbookDao.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/chain-of-responsibility/src/main/java/com/iluwatar/chain/OrcSoldier.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/context-object/src/main/java/com/iluwatar/context/object/App.java,1,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/memento/src/main/java/com/iluwatar/memento/App.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/double-dispatch/src/test/java/com/iluwatar/doubledispatch/FlamingAsteroidTest.java,0,7,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/builder/src/main/java/com/iluwatar/builder/App.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/component/src/main/java/com/iluwatar/component/component/inputcomponent/PlayerInputComponent.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-locator/src/main/java/com/iluwatar/servicelocator/Service.java,4,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/metadata-mapping/src/main/java/com/iluwatar/metamapping/App.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/page-controller/src/test/java/com/iluwatar/page/controller/UserControllerTest.java,0,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/game-loop/src/main/java/com/iluwatar/gameloop/FixedStepGameLoop.java,3,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/main/java/com/iluwatar/dao/InMemoryCustomerDao.java,5,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/prototype/src/test/java/com/iluwatar/prototype/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/resource-acquisition-is-initialization/src/main/java/com/iluwatar/resource/acquisition/is/initialization/TreasureChest.java,2,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-followers/src/test/java/com/iluwatar/leaderfollowers/WorkCenterTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-election/src/test/java/com/iluwatar/leaderelection/bully/BullyMessageManagerTest.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/circuit-breaker/src/test/java/com/iluwatar/circuitbreaker/DelayedRemoteServiceTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/virtual-proxy/src/main/java/com/iluwatar/virtual/proxy/VideoObjectProxy.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/pipeline/src/test/java/com/iluwatar/pipeline/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/framework/NioReactor.java,3,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/client-session/src/main/java/com/iluwatar/client/session/Server.java,2,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bytecode/src/main/java/com/iluwatar/bytecode/Wizard.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/templateview/src/test/java/com/iluwatar/templateview/TemplateViewTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/table-module/src/test/java/com/iluwatar/tablemodule/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/value-object/src/main/java/com/iluwatar/value/object/HeroStat.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strangler/src/test/java/com/iluwatar/strangler/NewSourceTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/main/java/com/iluwatar/front/controller/Dispatcher.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/client-session/src/main/java/com/iluwatar/client/session/Session.java,4,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/component/src/main/java/com/iluwatar/component/App.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-sourcing/src/main/java/com/iluwatar/event/sourcing/processor/JsonFileJournal.java,2,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/repository/src/main/java/com/iluwatar/repository/PersonRepository.java,4,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/builder/src/main/java/com/iluwatar/builder/HairColor.java,1,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/main/java/com/iluwatar/dao/CustomerSchemaSql.java,0,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/lazy-loading/src/test/java/com/iluwatar/lazy/loading/HolderNaiveTest.java,0,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/domain-model/src/test/java/com/iluwatar/domainmodel/CustomerDaoImplTest.java,0,9,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/ambassador/src/test/java/com/iluwatar/ambassador/RemoteServiceTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/templateview/src/main/java/com/iluwatar/templateview/TemplateView.java,5,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/api-gateway-service/src/main/java/com/iluwatar/api/gateway/DesktopProduct.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-transfer-object/src/main/java/com/iluwatar/datatransfer/product/ProductDto.java,0,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/anti-corruption-layer/src/main/java/com/iluwatar/corruption/system/DataStore.java,4,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/domain-model/src/test/java/com/iluwatar/domainmodel/CustomerTest.java,0,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/singleton/src/main/java/com/iluwatar/singleton/BillPughImplementation.java,4,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/proxy/src/main/java/com/iluwatar/proxy/WizardTowerProxy.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-aggregrator/inventory-microservice/src/test/java/com/iluwatar/inventory/microservice/InventoryControllerTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/module/LotteryModule.java,2,7,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dynamic-proxy/src/main/java/com/iluwatar/dynamicproxy/Album.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/async-method-invocation/src/main/java/com/iluwatar/async/method/invocation/App.java,2,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/update-method/src/test/java/com/iluwatar/updatemethod/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/curiously-recurring-template-pattern/src/main/java/crtp/App.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/extension-objects/src/test/java/units/SergeantUnitTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/observer/src/main/java/com/iluwatar/observer/generic/Observable.java,5,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-aggregator/src/main/java/com/iluwatar/event/aggregator/EventObserver.java,8,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/database/LotteryTicketRepository.java,8,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-election/src/main/java/com/iluwatar/leaderelection/ring/RingInstance.java,3,4,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/session-facade/src/main/java/com/iluwatar/sessionfacade/CartService.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/throttling/src/test/java/com/iluwatar/throttling/BartenderTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/eventlog/LotteryEventLog.java,6,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bloc/src/test/java/com/iluwatar/bloc/BlocTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/function-composition/src/test/java/com/iluwatar/function/composition/FunctionComposerTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-based-asynchronous/src/test/java/com/iluwatar/event/asynchronous/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/memento/src/main/java/com/iluwatar/memento/Star.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/step-builder/src/main/java/com/iluwatar/stepbuilder/CharacterStepBuilder.java,2,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/page-controller/src/main/java/com/iluwatar/page/controller/UserModel.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/money/src/main/java/com/iluwatar/CannotAddTwoCurrienciesException.java,2,0,3
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/main/java/dao/CakeDao.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-bus/src/main/java/com/iluwatar/databus/DataBus.java,7,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/server-session/src/main/java/com/iluwatar/sessionserver/LoginHandler.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/ambassador/src/test/java/com/iluwatar/ambassador/ServiceAmbassadorTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/throttling/src/main/java/com/iluwatar/throttling/timer/ThrottleTimerImpl.java,0,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flux/src/main/java/com/iluwatar/flux/store/MenuStore.java,4,5,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/master-worker/src/main/java/com/iluwatar/masterworker/ArrayResult.java,5,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strangler/src/test/java/com/iluwatar/strangler/OldSourceTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory/src/test/java/com/iluwatar/factory/CoinFactoryTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/presentation-model/src/test/java/com/iluwatar/presentationmodel/DisplayedAlbumsTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/business-delegate/src/main/java/com/iluwatar/business/delegate/BusinessDelegate.java,3,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/property/src/main/java/com/iluwatar/property/Character.java,0,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/producer-consumer/src/test/java/com/iluwatar/producer/consumer/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/chain-of-responsibility/src/main/java/com/iluwatar/chain/OrcCommander.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/retry/src/main/java/com/iluwatar/retry/DatabaseNotAvailableException.java,1,1,4
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-election/src/main/java/com/iluwatar/leaderelection/bully/BullyMessageManager.java,3,4,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/prototype/src/main/java/com/iluwatar/prototype/HeroFactory.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Sword.java,1,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/specification/src/main/java/com/iluwatar/specification/creature/Octopus.java,2,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/service/ConsoleLottery.java,1,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/virtual-proxy/src/test/java/com/iluwatar/virtual/proxy/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/producer-consumer/src/test/java/com/iluwatar/producer/consumer/ProducerTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flux/src/main/java/com/iluwatar/flux/view/View.java,5,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-aggregator/src/main/java/com/iluwatar/event/aggregator/KingsHand.java,2,4,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-distributed-tracing/order-microservice/src/test/java/com/iluwatar/order/microservice/MainTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/servant/src/test/java/com/iluwatar/servant/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/collecting-parameter/src/main/java/com/iluwatar/collectingparameter/App.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command/src/main/java/com/iluwatar/command/Wizard.java,2,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/test/java/com/iluwatar/layers/app/LayersAppTests.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/api-gateway-service/src/main/java/com/iluwatar/api/gateway/PriceClientImpl.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-locality/src/main/java/com/iluwatar/data/locality/game/component/manager/RenderComponentManager.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/delegation/src/main/java/com/iluwatar/delegation/simple/Printer.java,4,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/observer/src/main/java/com/iluwatar/observer/WeatherObserver.java,5,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/role-object/src/main/java/com/iluwatar/roleobject/CustomerCore.java,3,4,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dependency-injection/src/main/java/com/iluwatar/dependency/injection/OldTobyTobacco.java,4,1,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-distributed-tracing/product-microservice/src/main/java/com/iluwatar/product/microservice/microservice/Main.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-client-side-ui-composition/src/test/java/com/iluwatar/clientsideuicomposition/ClientSideCompositionTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-idempotent-consumer/src/main/java/com/iluwatar/idempotentconsumer/RequestStateMachine.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/sharding/src/test/java/com/iluwatar/sharding/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-followers/src/main/java/com/iluwatar/leaderfollowers/WorkCenter.java,4,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/game-loop/src/test/java/com/iluwatar/gameloop/VariableStepGameLoopTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/unit-of-work/src/main/java/com/iluwatar/unitofwork/App.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command/src/test/java/com/iluwatar/command/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/collection-pipeline/src/main/java/com/iluwatar/collectionpipeline/ImperativeProgramming.java,0,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/component/src/test/java/com/iluwatar/component/GameObjectTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/collection-pipeline/src/main/java/com/iluwatar/collectionpipeline/ImperativeProgramming.java,0,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-log-aggregation/src/test/java/com/iluwatar/logaggregation/LogAggregatorTest.java,1,10,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/pipeline/src/main/java/com/iluwatar/pipeline/RemoveAlphabetsHandler.java,3,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/object-mother/src/main/java/com/iluwatar/objectmother/King.java,4,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/active-object/src/test/java/com/iluwatar/activeobject/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/step-builder/src/main/java/com/iluwatar/stepbuilder/Character.java,4,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/caching/src/main/java/com/iluwatar/caching/database/MongoDb.java,2,10,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flyweight/src/main/java/com/iluwatar/flyweight/StrengthPotion.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/sharding/src/main/java/com/iluwatar/sharding/LookupShardManager.java,3,5,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/main/java/dto/CakeToppingInfo.java,6,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/api-gateway-service/src/main/java/com/iluwatar/api/gateway/PriceClient.java,3,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/abstract-factory/src/main/java/com/iluwatar/abstractfactory/Kingdom.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-locator/src/main/java/com/iluwatar/servicelocator/ServiceImpl.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/marker-interface/src/test/java/ThiefTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-based-asynchronous/src/main/java/com/iluwatar/event/asynchronous/AsyncEvent.java,2,6,1
